 BubbleSort threads: 1, Time: 67439743us; BubbleSort threads: 8, Time: 49207376us; BubbleSort threads: 8, Time: 48677545us;
70905;70905;70905;
70906;70906;70906;
70907;70907;70907;
70908;70908;70908;
70909;70909;70909;
70910;70910;70910;
70911;70911;70911;
70912;70912;70912;
70913;70913;70913;
70914;70914;70914;
70915;70915;70915;
70916;70916;70916;
70917;70917;70917;
70918;70918;70918;
70919;70919;70919;
70920;70920;70920;
70921;70921;70921;
70922;70922;70922;
70923;70923;70923;
70924;70924;70924;
70925;70925;70925;
70926;70926;70926;
70927;70927;70927;
70928;70928;70928;
70929;70929;70929;
70930;70930;70930;
70931;70931;70931;
70932;70932;70932;
70933;70933;70933;
70934;70934;70934;
70935;70935;70935;
70936;70936;70936;
70937;70937;70937;
70938;70938;70938;
70939;70939;70939;
70940;70940;70940;
70941;70941;70941;
70942;70942;70942;
70943;70943;70943;
70944;70944;70944;
70945;70945;70945;
70946;70946;70946;
70947;70947;70947;
70948;70948;70948;
70949;70949;70949;
70950;70950;70950;
70951;70951;70951;
70952;70952;70952;
70953;70953;70953;
70954;70954;70954;
70955;70955;70955;
70956;70956;70956;
70957;70957;70957;
70958;70958;70958;
70959;70959;70959;
70960;70960;70960;
70961;70961;70961;
70962;70962;70962;
70963;70963;70963;
70964;70964;70964;
70965;70965;70965;
70966;70966;70966;
70967;70967;70967;
70968;70968;70968;
70969;70969;70969;
70970;70970;70970;
70971;70971;70971;
70972;70972;70972;
70973;70973;70973;
70974;70974;70974;
70975;70975;70975;
70976;70976;70976;
70977;70977;70977;
70978;70978;70978;
70979;70979;70979;
70980;70980;70980;
70981;70981;70981;
70982;70982;70982;
70983;70983;70983;
70984;70984;70984;
70985;70985;70985;
70986;70986;70986;
70987;70987;70987;
70988;70988;70988;
70989;70989;70989;
70990;70990;70990;
70991;70991;70991;
70992;70992;70992;
70993;70993;70993;
70994;70994;70994;
70995;70995;70995;
70996;70996;70996;
70997;70997;70997;
70998;70998;70998;
70999;70999;70999;
71000;71000;71000;
71001;71001;71001;
71002;71002;71002;
71003;71003;71003;
71004;71004;71004;
71005;71005;71005;
71006;71006;71006;
71007;71007;71007;
71008;71008;71008;
71009;71009;71009;
71010;71010;71010;
71011;71011;71011;
71012;71012;71012;
71013;71013;71013;
71014;71014;71014;
71015;71015;71015;
71016;71016;71016;
71017;71017;71017;
71018;71018;71018;
71019;71019;71019;
71020;71020;71020;
71021;71021;71021;
71022;71022;71022;
71023;71023;71023;
71024;71024;71024;
71025;71025;71025;
71026;71026;71026;
71027;71027;71027;
71028;71028;71028;
71029;71029;71029;
71030;71030;71030;
71031;71031;71031;
71032;71032;71032;
71033;71033;71033;
71034;71034;71034;
71035;71035;71035;
71036;71036;71036;
71037;71037;71037;
71038;71038;71038;
71039;71039;71039;
71040;71040;71040;
71041;71041;71041;
71042;71042;71042;
71043;71043;71043;
71044;71044;71044;
71045;71045;71045;
71046;71046;71046;
71047;71047;71047;
71048;71048;71048;
71049;71049;71049;
71050;71050;71050;
71051;71051;71051;
71052;71052;71052;
71053;71053;71053;
71054;71054;71054;
71055;71055;71055;
71056;71056;71056;
71057;71057;71057;
71058;71058;71058;
71059;71059;71059;
71060;71060;71060;
71061;71061;71061;
71062;71062;71062;
71063;71063;71063;
71064;71064;71064;
71065;71065;71065;
71066;71066;71066;
71067;71067;71067;
71068;71068;71068;
71069;71069;71069;
71070;71070;71070;
71071;71071;71071;
71072;71072;71072;
71073;71073;71073;
71074;71074;71074;
71075;71075;71075;
71076;71076;71076;
71077;71077;71077;
71078;71078;71078;
71079;71079;71079;
71080;71080;71080;
71081;71081;71081;
71082;71082;71082;
71083;71083;71083;
71084;71084;71084;
71085;71085;71085;
71086;71086;71086;
71087;71087;71087;
71088;71088;71088;
71089;71089;71089;
71090;71090;71090;
71091;71091;71091;
71092;71092;71092;
71093;71093;71093;
71094;71094;71094;
71095;71095;71095;
71096;71096;71096;
71097;71097;71097;
71098;71098;71098;
71099;71099;71099;
71100;71100;71100;
71101;71101;71101;
71102;71102;71102;
71103;71103;71103;
71104;71104;71104;
71105;71105;71105;
71106;71106;71106;
71107;71107;71107;
71108;71108;71108;
71109;71109;71109;
71110;71110;71110;
71111;71111;71111;
71112;71112;71112;
71113;71113;71113;
71114;71114;71114;
71115;71115;71115;
71116;71116;71116;
71117;71117;71117;
71118;71118;71118;
71119;71119;71119;
71120;71120;71120;
71121;71121;71121;
71122;71122;71122;
71123;71123;71123;
71124;71124;71124;
71125;71125;71125;
71126;71126;71126;
71127;71127;71127;
71128;71128;71128;
71129;71129;71129;
71130;71130;71130;
71131;71131;71131;
71132;71132;71132;
71133;71133;71133;
71134;71134;71134;
71135;71135;71135;
71136;71136;71136;
71137;71137;71137;
71138;71138;71138;
71139;71139;71139;
71140;71140;71140;
71141;71141;71141;
71142;71142;71142;
71143;71143;71143;
71144;71144;71144;
71145;71145;71145;
71146;71146;71146;
71147;71147;71147;
71148;71148;71148;
71149;71149;71149;
71150;71150;71150;
71151;71151;71151;
71152;71152;71152;
71153;71153;71153;
71154;71154;71154;
71155;71155;71155;
71156;71156;71156;
71157;71157;71157;
71158;71158;71158;
71159;71159;71159;
71160;71160;71160;
71161;71161;71161;
71162;71162;71162;
71163;71163;71163;
71164;71164;71164;
71165;71165;71165;
71166;71166;71166;
71167;71167;71167;
71168;71168;71168;
71169;71169;71169;
71170;71170;71170;
71171;71171;71171;
71172;71172;71172;
71173;71173;71173;
71174;71174;71174;
71175;71175;71175;
71176;71176;71176;
71177;71177;71177;
71178;71178;71178;
71179;71179;71179;
71180;71180;71180;
71181;71181;71181;
71182;71182;71182;
71183;71183;71183;
71184;71184;71184;
71185;71185;71185;
71186;71186;71186;
71187;71187;71187;
71188;71188;71188;
71189;71189;71189;
71190;71190;71190;
71191;71191;71191;
71192;71192;71192;
71193;71193;71193;
71194;71194;71194;
71195;71195;71195;
71196;71196;71196;
71197;71197;71197;
71198;71198;71198;
71199;71199;71199;
71200;71200;71200;
71201;71201;71201;
71202;71202;71202;
71203;71203;71203;
71204;71204;71204;
71205;71205;71205;
71206;71206;71206;
71207;71207;71207;
71208;71208;71208;
71209;71209;71209;
71210;71210;71210;
71211;71211;71211;
71212;71212;71212;
71213;71213;71213;
71214;71214;71214;
71215;71215;71215;
71216;71216;71216;
71217;71217;71217;
71218;71218;71218;
71219;71219;71219;
71220;71220;71220;
71221;71221;71221;
71222;71222;71222;
71223;71223;71223;
71224;71224;71224;
71225;71225;71225;
71226;71226;71226;
71227;71227;71227;
71228;71228;71228;
71229;71229;71229;
71230;71230;71230;
71231;71231;71231;
71232;71232;71232;
71233;71233;71233;
71234;71234;71234;
71235;71235;71235;
71236;71236;71236;
71237;71237;71237;
71238;71238;71238;
71239;71239;71239;
71240;71240;71240;
71241;71241;71241;
71242;71242;71242;
71243;71243;71243;
71244;71244;71244;
71245;71245;71245;
71246;71246;71246;
71247;71247;71247;
71248;71248;71248;
71249;71249;71249;
71250;71250;71250;
71251;71251;71251;
71252;71252;71252;
71253;71253;71253;
71254;71254;71254;
71255;71255;71255;
71256;71256;71256;
71257;71257;71257;
71258;71258;71258;
71259;71259;71259;
71260;71260;71260;
71261;71261;71261;
71262;71262;71262;
71263;71263;71263;
71264;71264;71264;
71265;71265;71265;
71266;71266;71266;
71267;71267;71267;
71268;71268;71268;
71269;71269;71269;
71270;71270;71270;
71271;71271;71271;
71272;71272;71272;
71273;71273;71273;
71274;71274;71274;
71275;71275;71275;
71276;71276;71276;
71277;71277;71277;
71278;71278;71278;
71279;71279;71279;
71280;71280;71280;
71281;71281;71281;
71282;71282;71282;
71283;71283;71283;
71284;71284;71284;
71285;71285;71285;
71286;71286;71286;
71287;71287;71287;
71288;71288;71288;
71289;71289;71289;
71290;71290;71290;
71291;71291;71291;
71292;71292;71292;
71293;71293;71293;
71294;71294;71294;
71295;71295;71295;
71296;71296;71296;
71297;71297;71297;
71298;71298;71298;
71299;71299;71299;
71300;71300;71300;
71301;71301;71301;
71302;71302;71302;
71303;71303;71303;
71304;71304;71304;
71305;71305;71305;
71306;71306;71306;
71307;71307;71307;
71308;71308;71308;
71309;71309;71309;
71310;71310;71310;
71311;71311;71311;
71312;71312;71312;
71313;71313;71313;
71314;71314;71314;
71315;71315;71315;
71316;71316;71316;
71317;71317;71317;
71318;71318;71318;
71319;71319;71319;
71320;71320;71320;
71321;71321;71321;
71322;71322;71322;
71323;71323;71323;
71324;71324;71324;
71325;71325;71325;
71326;71326;71326;
71327;71327;71327;
71328;71328;71328;
71329;71329;71329;
71330;71330;71330;
71331;71331;71331;
71332;71332;71332;
71333;71333;71333;
71334;71334;71334;
71335;71335;71335;
71336;71336;71336;
71337;71337;71337;
71338;71338;71338;
71339;71339;71339;
71340;71340;71340;
71341;71341;71341;
71342;71342;71342;
71343;71343;71343;
71344;71344;71344;
71345;71345;71345;
71346;71346;71346;
71347;71347;71347;
71348;71348;71348;
71349;71349;71349;
71350;71350;71350;
71351;71351;71351;
71352;71352;71352;
71353;71353;71353;
71354;71354;71354;
71355;71355;71355;
71356;71356;71356;
71357;71357;71357;
71358;71358;71358;
71359;71359;71359;
71360;71360;71360;
71361;71361;71361;
71362;71362;71362;
71363;71363;71363;
71364;71364;71364;
71365;71365;71365;
71366;71366;71366;
71367;71367;71367;
71368;71368;71368;
71369;71369;71369;
71370;71370;71370;
71371;71371;71371;
71372;71372;71372;
71373;71373;71373;
71374;71374;71374;
71375;71375;71375;
71376;71376;71376;
71377;71377;71377;
71378;71378;71378;
71379;71379;71379;
71380;71380;71380;
71381;71381;71381;
71382;71382;71382;
71383;71383;71383;
71384;71384;71384;
71385;71385;71385;
71386;71386;71386;
71387;71387;71387;
71388;71388;71388;
71389;71389;71389;
71390;71390;71390;
71391;71391;71391;
71392;71392;71392;
71393;71393;71393;
71394;71394;71394;
71395;71395;71395;
71396;71396;71396;
71397;71397;71397;
71398;71398;71398;
71399;71399;71399;
71400;71400;71400;
71401;71401;71401;
71402;71402;71402;
71403;71403;71403;
71404;71404;71404;
71405;71405;71405;
71406;71406;71406;
71407;71407;71407;
71408;71408;71408;
71409;71409;71409;
71410;71410;71410;
71411;71411;71411;
71412;71412;71412;
71413;71413;71413;
71414;71414;71414;
71415;71415;71415;
71416;71416;71416;
71417;71417;71417;
71418;71418;71418;
71419;71419;71419;
71420;71420;71420;
71421;71421;71421;
71422;71422;71422;
71423;71423;71423;
71424;71424;71424;
71425;71425;71425;
71426;71426;71426;
71427;71427;71427;
71428;71428;71428;
71429;71429;71429;
71430;71430;71430;
71431;71431;71431;
71432;71432;71432;
71433;71433;71433;
71434;71434;71434;
71435;71435;71435;
71436;71436;71436;
71437;71437;71437;
71438;71438;71438;
71439;71439;71439;
71440;71440;71440;
71441;71441;71441;
71442;71442;71442;
71443;71443;71443;
71444;71444;71444;
71445;71445;71445;
71446;71446;71446;
71447;71447;71447;
71448;71448;71448;
71449;71449;71449;
71450;71450;71450;
71451;71451;71451;
71452;71452;71452;
71453;71453;71453;
71454;71454;71454;
71455;71455;71455;
71456;71456;71456;
71457;71457;71457;
71458;71458;71458;
71459;71459;71459;
71460;71460;71460;
71461;71461;71461;
71462;71462;71462;
71463;71463;71463;
71464;71464;71464;
71465;71465;71465;
71466;71466;71466;
71467;71467;71467;
71468;71468;71468;
71469;71469;71469;
71470;71470;71470;
71471;71471;71471;
71472;71472;71472;
71473;71473;71473;
71474;71474;71474;
71475;71475;71475;
71476;71476;71476;
71477;71477;71477;
71478;71478;71478;
71479;71479;71479;
71480;71480;71480;
71481;71481;71481;
71482;71482;71482;
71483;71483;71483;
71484;71484;71484;
71485;71485;71485;
71486;71486;71486;
71487;71487;71487;
71488;71488;71488;
71489;71489;71489;
71490;71490;71490;
71491;71491;71491;
71492;71492;71492;
71493;71493;71493;
71494;71494;71494;
71495;71495;71495;
71496;71496;71496;
71497;71497;71497;
71498;71498;71498;
71499;71499;71499;
71500;71500;71500;
71501;71501;71501;
71502;71502;71502;
71503;71503;71503;
71504;71504;71504;
71505;71505;71505;
71506;71506;71506;
71507;71507;71507;
71508;71508;71508;
71509;71509;71509;
71510;71510;71510;
71511;71511;71511;
71512;71512;71512;
71513;71513;71513;
71514;71514;71514;
71515;71515;71515;
71516;71516;71516;
71517;71517;71517;
71518;71518;71518;
71519;71519;71519;
71520;71520;71520;
71521;71521;71521;
71522;71522;71522;
71523;71523;71523;
71524;71524;71524;
71525;71525;71525;
71526;71526;71526;
71527;71527;71527;
71528;71528;71528;
71529;71529;71529;
71530;71530;71530;
71531;71531;71531;
71532;71532;71532;
71533;71533;71533;
71534;71534;71534;
71535;71535;71535;
71536;71536;71536;
71537;71537;71537;
71538;71538;71538;
71539;71539;71539;
71540;71540;71540;
71541;71541;71541;
71542;71542;71542;
71543;71543;71543;
71544;71544;71544;
71545;71545;71545;
71546;71546;71546;
71547;71547;71547;
71548;71548;71548;
71549;71549;71549;
71550;71550;71550;
71551;71551;71551;
71552;71552;71552;
71553;71553;71553;
71554;71554;71554;
71555;71555;71555;
71556;71556;71556;
71557;71557;71557;
71558;71558;71558;
71559;71559;71559;
71560;71560;71560;
71561;71561;71561;
71562;71562;71562;
71563;71563;71563;
71564;71564;71564;
71565;71565;71565;
71566;71566;71566;
71567;71567;71567;
71568;71568;71568;
71569;71569;71569;
71570;71570;71570;
71571;71571;71571;
71572;71572;71572;
71573;71573;71573;
71574;71574;71574;
71575;71575;71575;
71576;71576;71576;
71577;71577;71577;
71578;71578;71578;
71579;71579;71579;
71580;71580;71580;
71581;71581;71581;
71582;71582;71582;
71583;71583;71583;
71584;71584;71584;
71585;71585;71585;
71586;71586;71586;
71587;71587;71587;
71588;71588;71588;
71589;71589;71589;
71590;71590;71590;
71591;71591;71591;
71592;71592;71592;
71593;71593;71593;
71594;71594;71594;
71595;71595;71595;
71596;71596;71596;
71597;71597;71597;
71598;71598;71598;
71599;71599;71599;
71600;71600;71600;
71601;71601;71601;
71602;71602;71602;
71603;71603;71603;
71604;71604;71604;
71605;71605;71605;
71606;71606;71606;
71607;71607;71607;
71608;71608;71608;
71609;71609;71609;
71610;71610;71610;
71611;71611;71611;
71612;71612;71612;
71613;71613;71613;
71614;71614;71614;
71615;71615;71615;
71616;71616;71616;
71617;71617;71617;
71618;71618;71618;
71619;71619;71619;
71620;71620;71620;
71621;71621;71621;
71622;71622;71622;
71623;71623;71623;
71624;71624;71624;
71625;71625;71625;
71626;71626;71626;
71627;71627;71627;
71628;71628;71628;
71629;71629;71629;
71630;71630;71630;
71631;71631;71631;
71632;71632;71632;
71633;71633;71633;
71634;71634;71634;
71635;71635;71635;
71636;71636;71636;
71637;71637;71637;
71638;71638;71638;
71639;71639;71639;
71640;71640;71640;
71641;71641;71641;
71642;71642;71642;
71643;71643;71643;
71644;71644;71644;
71645;71645;71645;
71646;71646;71646;
71647;71647;71647;
71648;71648;71648;
71649;71649;71649;
71650;71650;71650;
71651;71651;71651;
71652;71652;71652;
71653;71653;71653;
71654;71654;71654;
71655;71655;71655;
71656;71656;71656;
71657;71657;71657;
71658;71658;71658;
71659;71659;71659;
71660;71660;71660;
71661;71661;71661;
71662;71662;71662;
71663;71663;71663;
71664;71664;71664;
71665;71665;71665;
71666;71666;71666;
71667;71667;71667;
71668;71668;71668;
71669;71669;71669;
71670;71670;71670;
71671;71671;71671;
71672;71672;71672;
71673;71673;71673;
71674;71674;71674;
71675;71675;71675;
71676;71676;71676;
71677;71677;71677;
71678;71678;71678;
71679;71679;71679;
71680;71680;71680;
71681;71681;71681;
71682;71682;71682;
71683;71683;71683;
71684;71684;71684;
71685;71685;71685;
71686;71686;71686;
71687;71687;71687;
71688;71688;71688;
71689;71689;71689;
71690;71690;71690;
71691;71691;71691;
71692;71692;71692;
71693;71693;71693;
71694;71694;71694;
71695;71695;71695;
71696;71696;71696;
71697;71697;71697;
71698;71698;71698;
71699;71699;71699;
71700;71700;71700;
71701;71701;71701;
71702;71702;71702;
71703;71703;71703;
71704;71704;71704;
71705;71705;71705;
71706;71706;71706;
71707;71707;71707;
71708;71708;71708;
71709;71709;71709;
71710;71710;71710;
71711;71711;71711;
71712;71712;71712;
71713;71713;71713;
71714;71714;71714;
71715;71715;71715;
71716;71716;71716;
71717;71717;71717;
71718;71718;71718;
71719;71719;71719;
71720;71720;71720;
71721;71721;71721;
71722;71722;71722;
71723;71723;71723;
71724;71724;71724;
71725;71725;71725;
71726;71726;71726;
71727;71727;71727;
71728;71728;71728;
71729;71729;71729;
71730;71730;71730;
71731;71731;71731;
71732;71732;71732;
71733;71733;71733;
71734;71734;71734;
71735;71735;71735;
71736;71736;71736;
71737;71737;71737;
71738;71738;71738;
71739;71739;71739;
71740;71740;71740;
71741;71741;71741;
71742;71742;71742;
71743;71743;71743;
71744;71744;71744;
71745;71745;71745;
71746;71746;71746;
71747;71747;71747;
71748;71748;71748;
71749;71749;71749;
71750;71750;71750;
71751;71751;71751;
71752;71752;71752;
71753;71753;71753;
71754;71754;71754;
71755;71755;71755;
71756;71756;71756;
71757;71757;71757;
71758;71758;71758;
71759;71759;71759;
71760;71760;71760;
71761;71761;71761;
71762;71762;71762;
71763;71763;71763;
71764;71764;71764;
71765;71765;71765;
71766;71766;71766;
71767;71767;71767;
71768;71768;71768;
71769;71769;71769;
71770;71770;71770;
71771;71771;71771;
71772;71772;71772;
71773;71773;71773;
71774;71774;71774;
71775;71775;71775;
71776;71776;71776;
71777;71777;71777;
71778;71778;71778;
71779;71779;71779;
71780;71780;71780;
71781;71781;71781;
71782;71782;71782;
71783;71783;71783;
71784;71784;71784;
71785;71785;71785;
71786;71786;71786;
71787;71787;71787;
71788;71788;71788;
71789;71789;71789;
71790;71790;71790;
71791;71791;71791;
71792;71792;71792;
71793;71793;71793;
71794;71794;71794;
71795;71795;71795;
71796;71796;71796;
71797;71797;71797;
71798;71798;71798;
71799;71799;71799;
71800;71800;71800;
71801;71801;71801;
71802;71802;71802;
71803;71803;71803;
71804;71804;71804;
71805;71805;71805;
71806;71806;71806;
71807;71807;71807;
71808;71808;71808;
71809;71809;71809;
71810;71810;71810;
71811;71811;71811;
71812;71812;71812;
71813;71813;71813;
71814;71814;71814;
71815;71815;71815;
71816;71816;71816;
71817;71817;71817;
71818;71818;71818;
71819;71819;71819;
71820;71820;71820;
71821;71821;71821;
71822;71822;71822;
71823;71823;71823;
71824;71824;71824;
71825;71825;71825;
71826;71826;71826;
71827;71827;71827;
71828;71828;71828;
71829;71829;71829;
71830;71830;71830;
71831;71831;71831;
71832;71832;71832;
71833;71833;71833;
71834;71834;71834;
71835;71835;71835;
71836;71836;71836;
71837;71837;71837;
71838;71838;71838;
71839;71839;71839;
71840;71840;71840;
71841;71841;71841;
71842;71842;71842;
71843;71843;71843;
71844;71844;71844;
71845;71845;71845;
71846;71846;71846;
71847;71847;71847;
71848;71848;71848;
71849;71849;71849;
71850;71850;71850;
71851;71851;71851;
71852;71852;71852;
71853;71853;71853;
71854;71854;71854;
71855;71855;71855;
71856;71856;71856;
71857;71857;71857;
71858;71858;71858;
71859;71859;71859;
71860;71860;71860;
71861;71861;71861;
71862;71862;71862;
71863;71863;71863;
71864;71864;71864;
71865;71865;71865;
71866;71866;71866;
71867;71867;71867;
71868;71868;71868;
71869;71869;71869;
71870;71870;71870;
71871;71871;71871;
71872;71872;71872;
71873;71873;71873;
71874;71874;71874;
71875;71875;71875;
71876;71876;71876;
71877;71877;71877;
71878;71878;71878;
71879;71879;71879;
71880;71880;71880;
71881;71881;71881;
71882;71882;71882;
71883;71883;71883;
71884;71884;71884;
71885;71885;71885;
71886;71886;71886;
71887;71887;71887;
71888;71888;71888;
71889;71889;71889;
71890;71890;71890;
71891;71891;71891;
71892;71892;71892;
71893;71893;71893;
71894;71894;71894;
71895;71895;71895;
71896;71896;71896;
71897;71897;71897;
71898;71898;71898;
71899;71899;71899;
71900;71900;71900;
71901;71901;71901;
71902;71902;71902;
71903;71903;71903;
71904;71904;71904;
71905;71905;71905;
71906;71906;71906;
71907;71907;71907;
71908;71908;71908;
71909;71909;71909;
71910;71910;71910;
71911;71911;71911;
71912;71912;71912;
71913;71913;71913;
71914;71914;71914;
71915;71915;71915;
71916;71916;71916;
71917;71917;71917;
71918;71918;71918;
71919;71919;71919;
71920;71920;71920;
71921;71921;71921;
71922;71922;71922;
71923;71923;71923;
71924;71924;71924;
71925;71925;71925;
71926;71926;71926;
71927;71927;71927;
71928;71928;71928;
71929;71929;71929;
71930;71930;71930;
71931;71931;71931;
71932;71932;71932;
71933;71933;71933;
71934;71934;71934;
71935;71935;71935;
71936;71936;71936;
71937;71937;71937;
71938;71938;71938;
71939;71939;71939;
71940;71940;71940;
71941;71941;71941;
71942;71942;71942;
71943;71943;71943;
71944;71944;71944;
71945;71945;71945;
71946;71946;71946;
71947;71947;71947;
71948;71948;71948;
71949;71949;71949;
71950;71950;71950;
71951;71951;71951;
71952;71952;71952;
71953;71953;71953;
71954;71954;71954;
71955;71955;71955;
71956;71956;71956;
71957;71957;71957;
71958;71958;71958;
71959;71959;71959;
71960;71960;71960;
71961;71961;71961;
71962;71962;71962;
71963;71963;71963;
71964;71964;71964;
71965;71965;71965;
71966;71966;71966;
71967;71967;71967;
71968;71968;71968;
71969;71969;71969;
71970;71970;71970;
71971;71971;71971;
71972;71972;71972;
71973;71973;71973;
71974;71974;71974;
71975;71975;71975;
71976;71976;71976;
71977;71977;71977;
71978;71978;71978;
71979;71979;71979;
71980;71980;71980;
71981;71981;71981;
71982;71982;71982;
71983;71983;71983;
71984;71984;71984;
71985;71985;71985;
71986;71986;71986;
71987;71987;71987;
71988;71988;71988;
71989;71989;71989;
71990;71990;71990;
71991;71991;71991;
71992;71992;71992;
71993;71993;71993;
71994;71994;71994;
71995;71995;71995;
71996;71996;71996;
71997;71997;71997;
71998;71998;71998;
71999;71999;71999;
72000;72000;72000;
72001;72001;72001;
72002;72002;72002;
72003;72003;72003;
72004;72004;72004;
72005;72005;72005;
72006;72006;72006;
72007;72007;72007;
72008;72008;72008;
72009;72009;72009;
72010;72010;72010;
72011;72011;72011;
72012;72012;72012;
72013;72013;72013;
72014;72014;72014;
72015;72015;72015;
72016;72016;72016;
72017;72017;72017;
72018;72018;72018;
72019;72019;72019;
72020;72020;72020;
72021;72021;72021;
72022;72022;72022;
72023;72023;72023;
72024;72024;72024;
72025;72025;72025;
72026;72026;72026;
72027;72027;72027;
72028;72028;72028;
72029;72029;72029;
72030;72030;72030;
72031;72031;72031;
72032;72032;72032;
72033;72033;72033;
72034;72034;72034;
72035;72035;72035;
72036;72036;72036;
72037;72037;72037;
72038;72038;72038;
72039;72039;72039;
72040;72040;72040;
72041;72041;72041;
72042;72042;72042;
72043;72043;72043;
72044;72044;72044;
72045;72045;72045;
72046;72046;72046;
72047;72047;72047;
72048;72048;72048;
72049;72049;72049;
72050;72050;72050;
72051;72051;72051;
72052;72052;72052;
72053;72053;72053;
72054;72054;72054;
72055;72055;72055;
72056;72056;72056;
72057;72057;72057;
72058;72058;72058;
72059;72059;72059;
72060;72060;72060;
72061;72061;72061;
72062;72062;72062;
72063;72063;72063;
72064;72064;72064;
72065;72065;72065;
72066;72066;72066;
72067;72067;72067;
72068;72068;72068;
72069;72069;72069;
72070;72070;72070;
72071;72071;72071;
72072;72072;72072;
72073;72073;72073;
72074;72074;72074;
72075;72075;72075;
72076;72076;72076;
72077;72077;72077;
72078;72078;72078;
72079;72079;72079;
72080;72080;72080;
72081;72081;72081;
72082;72082;72082;
72083;72083;72083;
72084;72084;72084;
72085;72085;72085;
72086;72086;72086;
72087;72087;72087;
72088;72088;72088;
72089;72089;72089;
72090;72090;72090;
72091;72091;72091;
72092;72092;72092;
72093;72093;72093;
72094;72094;72094;
72095;72095;72095;
72096;72096;72096;
72097;72097;72097;
72098;72098;72098;
72099;72099;72099;
72100;72100;72100;
72101;72101;72101;
72102;72102;72102;
72103;72103;72103;
72104;72104;72104;
72105;72105;72105;
72106;72106;72106;
72107;72107;72107;
72108;72108;72108;
72109;72109;72109;
72110;72110;72110;
72111;72111;72111;
72112;72112;72112;
72113;72113;72113;
72114;72114;72114;
72115;72115;72115;
72116;72116;72116;
72117;72117;72117;
72118;72118;72118;
72119;72119;72119;
72120;72120;72120;
72121;72121;72121;
72122;72122;72122;
72123;72123;72123;
72124;72124;72124;
72125;72125;72125;
72126;72126;72126;
72127;72127;72127;
72128;72128;72128;
72129;72129;72129;
72130;72130;72130;
72131;72131;72131;
72132;72132;72132;
72133;72133;72133;
72134;72134;72134;
72135;72135;72135;
72136;72136;72136;
72137;72137;72137;
72138;72138;72138;
72139;72139;72139;
72140;72140;72140;
72141;72141;72141;
72142;72142;72142;
72143;72143;72143;
72144;72144;72144;
72145;72145;72145;
72146;72146;72146;
72147;72147;72147;
72148;72148;72148;
72149;72149;72149;
72150;72150;72150;
72151;72151;72151;
72152;72152;72152;
72153;72153;72153;
72154;72154;72154;
72155;72155;72155;
72156;72156;72156;
72157;72157;72157;
72158;72158;72158;
72159;72159;72159;
72160;72160;72160;
72161;72161;72161;
72162;72162;72162;
72163;72163;72163;
72164;72164;72164;
72165;72165;72165;
72166;72166;72166;
72167;72167;72167;
72168;72168;72168;
72169;72169;72169;
72170;72170;72170;
72171;72171;72171;
72172;72172;72172;
72173;72173;72173;
72174;72174;72174;
72175;72175;72175;
72176;72176;72176;
72177;72177;72177;
72178;72178;72178;
72179;72179;72179;
72180;72180;72180;
72181;72181;72181;
72182;72182;72182;
72183;72183;72183;
72184;72184;72184;
72185;72185;72185;
72186;72186;72186;
72187;72187;72187;
72188;72188;72188;
72189;72189;72189;
72190;72190;72190;
72191;72191;72191;
72192;72192;72192;
72193;72193;72193;
72194;72194;72194;
72195;72195;72195;
72196;72196;72196;
72197;72197;72197;
72198;72198;72198;
72199;72199;72199;
72200;72200;72200;
72201;72201;72201;
72202;72202;72202;
72203;72203;72203;
72204;72204;72204;
72205;72205;72205;
72206;72206;72206;
72207;72207;72207;
72208;72208;72208;
72209;72209;72209;
72210;72210;72210;
72211;72211;72211;
72212;72212;72212;
72213;72213;72213;
72214;72214;72214;
72215;72215;72215;
72216;72216;72216;
72217;72217;72217;
72218;72218;72218;
72219;72219;72219;
72220;72220;72220;
72221;72221;72221;
72222;72222;72222;
72223;72223;72223;
72224;72224;72224;
72225;72225;72225;
72226;72226;72226;
72227;72227;72227;
72228;72228;72228;
72229;72229;72229;
72230;72230;72230;
72231;72231;72231;
72232;72232;72232;
72233;72233;72233;
72234;72234;72234;
72235;72235;72235;
72236;72236;72236;
72237;72237;72237;
72238;72238;72238;
72239;72239;72239;
72240;72240;72240;
72241;72241;72241;
72242;72242;72242;
72243;72243;72243;
72244;72244;72244;
72245;72245;72245;
72246;72246;72246;
72247;72247;72247;
72248;72248;72248;
72249;72249;72249;
72250;72250;72250;
72251;72251;72251;
72252;72252;72252;
72253;72253;72253;
72254;72254;72254;
72255;72255;72255;
72256;72256;72256;
72257;72257;72257;
72258;72258;72258;
72259;72259;72259;
72260;72260;72260;
72261;72261;72261;
72262;72262;72262;
72263;72263;72263;
72264;72264;72264;
72265;72265;72265;
72266;72266;72266;
72267;72267;72267;
72268;72268;72268;
72269;72269;72269;
72270;72270;72270;
72271;72271;72271;
72272;72272;72272;
72273;72273;72273;
72274;72274;72274;
72275;72275;72275;
72276;72276;72276;
72277;72277;72277;
72278;72278;72278;
72279;72279;72279;
72280;72280;72280;
72281;72281;72281;
72282;72282;72282;
72283;72283;72283;
72284;72284;72284;
72285;72285;72285;
72286;72286;72286;
72287;72287;72287;
72288;72288;72288;
72289;72289;72289;
72290;72290;72290;
72291;72291;72291;
72292;72292;72292;
72293;72293;72293;
72294;72294;72294;
72295;72295;72295;
72296;72296;72296;
72297;72297;72297;
